name,diversity,genre_compate,euclidean_similarity,cosine_similarity,cluster_method_name,distance_method_name
KMeans_ICA_5,0.008425713579714928,0.1,0.9527225802932353,0.5895013289299879,calculate_nearest,cosine
KMeans_ICA_5,0.005774442645786344,0.1,0.9550582723279516,0.5714687205934899,calculate_nearest,manhattan
KMeans_ICA_5,0.00927431094502374,0.2,0.9477972377604464,0.5214555902612117,calculate_farthest,euclidean
KMeans_ICA_5,0.01039949865534336,0.4,0.9489694676117668,0.5968951950699406,calculate_farthest,cosine
KMeans_ICA_5,0.008971594112305418,0.4,0.9485261471364589,0.5410852001229199,calculate_farthest,manhattan
KMeans_PCA_3,0.018910450344315117,0.4,0.20851689266979523,0.5996517265035153,calculate_mean,euclidean
KMeans_PCA_3,0.17430137105026852,0.2,0.21148593598614177,0.6177152083447086,calculate_mean,cosine
KMeans_PCA_3,0.018910450344315117,0.4,0.20847905302871597,0.5994321309154786,calculate_mean,manhattan
KMeans_PCA_3,0.018910450344315117,0.4,0.20851689266979523,0.5996517265035153,calculate_nearest,euclidean
KMeans_PCA_3,0.17430137105026852,0.2,0.21148593598614177,0.6177152083447086,calculate_nearest,cosine
KMeans_PCA_3,0.018910450344315117,0.4,0.20847905302871597,0.5994321309154786,calculate_nearest,manhattan
KMeans_PCA_3,0.048079469483948374,0.2,0.20814399223367966,0.5974991873619905,calculate_farthest,euclidean
KMeans_PCA_3,0.07850879925948533,0.3,0.20832256108597913,0.6083796843848699,calculate_farthest,cosine
KMeans_PCA_3,0.034904994110651184,0.3,0.20915906174417853,0.6034677487651013,calculate_farthest,manhattan
GMM_PCA_2,0.018910450344315117,0.4,0.20851689266979523,0.5996517265035153,calculate_mean,euclidean
GMM_PCA_2,0.29695985972803723,0.3,0.19342517720037172,0.557511638151746,calculate_mean,cosine
GMM_PCA_2,0.018910450344315117,0.4,0.20847905302871597,0.5994321309154786,calculate_mean,manhattan
GMM_PCA_2,0.018910450344315117,0.4,0.20851689266979523,0.5996517265035153,calculate_nearest,euclidean
GMM_PCA_2,0.29695985972803723,0.3,0.19342517720037172,0.557511638151746,calculate_nearest,cosine
GMM_PCA_2,0.018910450344315117,0.4,0.20847905302871597,0.5994321309154786,calculate_nearest,manhattan
GMM_PCA_2,0.018910450344315117,0.4,0.20851689266979523,0.5996517265035153,calculate_farthest,euclidean
GMM_PCA_2,0.29695985972803723,0.3,0.19342517720037172,0.557511638151746,calculate_farthest,cosine
GMM_PCA_2,0.018910450344315117,0.4,0.20847905302871597,0.5994321309154786,calculate_farthest,manhattan
GMM_ICA_3,0.008352216517134569,0.3,0.9547461877899359,0.5502690140791444,calculate_mean,euclidean
GMM_ICA_3,0.008158202601356409,0.3,0.9521695676660387,0.5805408813820929,calculate_mean,cosine
GMM_ICA_3,0.008565584225450158,0.4,0.9535049793317638,0.5374415990030803,calculate_mean,manhattan
GMM_ICA_3,0.008623587929856923,0.3,0.9533068250676294,0.5459703973770046,calculate_nearest,euclidean
GMM_ICA_3,0.011714869346749094,0.3,0.9493157007018357,0.5304558596010303,calculate_nearest,cosine
GMM_ICA_3,0.009435688186641984,0.3,0.9503929563398816,0.5055537187187918,calculate_nearest,manhattan
GMM_ICA_3,0.008352216517134569,0.3,0.9547461877899359,0.5502690140791444,calculate_farthest,euclidean
GMM_ICA_3,0.008158202601356409,0.3,0.9521695676660387,0.5805408813820929,calculate_farthest,cosine
GMM_ICA_3,0.008565584225450158,0.4,0.9535049793317638,0.5374415990030803,calculate_farthest,manhattan
GMM_ICA_9,0.00869964581543543,0.2,0.9524939759110541,0.5330742668600982,calculate_mean,euclidean
GMM_ICA_9,0.009049729401231778,0.2,0.9467945275174338,0.5428822736890044,calculate_mean,cosine
GMM_ICA_9,0.009691855213325414,0.1,0.9514370503036649,0.5201507248062863,calculate_mean,manhattan
GMM_ICA_9,0.00869964581543543,0.2,0.9524939759110541,0.5330742668600982,calculate_nearest,euclidean
GMM_ICA_9,0.009049729401231778,0.2,0.9467945275174338,0.5428822736890044,calculate_nearest,cosine
GMM_ICA_9,0.009691855213325414,0.1,0.9514370503036649,0.5201507248062863,calculate_nearest,manhattan
GMM_ICA_9,0.00869964581543543,0.2,0.9524939759110541,0.5330742668600982,calculate_farthest,euclidean
GMM_ICA_9,0.009049729401231778,0.2,0.9467945275174338,0.5428822736890044,calculate_farthest,cosine
GMM_ICA_9,0.009691855213325414,0.1,0.9514370503036649,0.5201507248062863,calculate_farthest,manhattan
KMeans_ICA_5,0.006894968537070506,0.2,0.9548534036841092,0.5480099561255994,calculate_mean,euclidean
KMeans_ICA_5,0.006930429889844447,0.4,0.9504429083981836,0.5697992951113117,calculate_mean,cosine
KMeans_ICA_5,0.009726999558642922,0.1,0.952583284542655,0.532259525171842,calculate_mean,manhattan
KMeans_ICA_5,0.006894968537070506,0.2,0.9548534036841092,0.5480099561255994,calculate_nearest,euclidean
KMeans_ICA_5,0.006930429889844447,0.4,0.9504429083981836,0.5697992951113117,calculate_nearest,cosine
KMeans_ICA_5,0.009726999558642922,0.1,0.952583284542655,0.532259525171842,calculate_nearest,manhattan
KMeans_ICA_5,0.008621823507764708,0.5,0.9548117749886227,0.5869974926635517,calculate_farthest,euclidean
KMeans_ICA_5,0.008606124713119574,0.3,0.9494186994901569,0.5631876210219392,calculate_farthest,cosine
KMeans_ICA_5,0.009743956763520452,0.5,0.952122814699489,0.5514667417239231,calculate_farthest,manhattan
KMeans_PCA_3,0.01928157109022906,0.3,0.1766119346273072,0.6110655302060019,calculate_mean,euclidean
KMeans_PCA_3,0.6524733596311079,0.3,0.1576473930104602,0.6059158729782596,calculate_mean,cosine
KMeans_PCA_3,0.020051948706325647,0.4,0.17675965759979415,0.6119500803479587,calculate_mean,manhattan
KMeans_PCA_3,0.050739691476751975,0.3,0.17161106753402228,0.5759714438953801,calculate_nearest,euclidean
KMeans_PCA_3,0.025152062594679222,0.1,0.16817747058919388,0.5904235941859008,calculate_nearest,cosine
KMeans_PCA_3,0.029466423370857378,0.1,0.17130609921214565,0.5734518442138393,calculate_nearest,manhattan
KMeans_PCA_3,0.01928157109022906,0.3,0.1766119346273072,0.6110655302060019,calculate_farthest,euclidean
KMeans_PCA_3,0.6524733596311079,0.3,0.1576473930104602,0.6059158729782596,calculate_farthest,cosine
KMeans_PCA_3,0.020051948706325647,0.4,0.17675965759979415,0.6119500803479587,calculate_farthest,manhattan
GMM_PCA_2,0.01928157109022906,0.3,0.1766119346273072,0.6110655302060019,calculate_mean,euclidean
GMM_PCA_2,0.6524733596311079,0.3,0.1576473930104602,0.6059158729782596,calculate_mean,cosine
GMM_PCA_2,0.020051948706325647,0.4,0.17675965759979415,0.6119500803479587,calculate_mean,manhattan
GMM_PCA_2,0.01928157109022906,0.3,0.1766119346273072,0.6110655302060019,calculate_nearest,euclidean
GMM_PCA_2,0.6524733596311079,0.3,0.1576473930104602,0.6059158729782596,calculate_nearest,cosine
GMM_PCA_2,0.020051948706325647,0.4,0.17675965759979415,0.6119500803479587,calculate_nearest,manhattan
GMM_PCA_2,0.01928157109022906,0.3,0.1766119346273072,0.6110655302060019,calculate_farthest,euclidean
GMM_PCA_2,0.6524733596311079,0.3,0.1576473930104602,0.6059158729782596,calculate_farthest,cosine
GMM_PCA_2,0.020051948706325647,0.4,0.17675965759979415,0.6119500803479587,calculate_farthest,manhattan
GMM_ICA_3,0.010131293730294779,0.5,0.9453737362797515,0.5128152856740319,calculate_mean,euclidean
GMM_ICA_3,0.014865628872441914,0.4,0.9201886687386993,0.5347724273940153,calculate_mean,cosine
GMM_ICA_3,0.010214673770291243,0.4,0.943998821422009,0.495468477545232,calculate_mean,manhattan
GMM_ICA_3,0.010131293730294779,0.5,0.9453737362797515,0.5128152856740319,calculate_nearest,euclidean
GMM_ICA_3,0.014865628872441914,0.4,0.9201886687386993,0.5347724273940153,calculate_nearest,cosine
GMM_ICA_3,0.010214673770291243,0.4,0.943998821422009,0.495468477545232,calculate_nearest,manhattan
GMM_ICA_3,0.008063760088946523,0.1,0.9470380346328976,0.5278206442597985,calculate_farthest,euclidean
GMM_ICA_3,0.01438563656722079,0.1,0.9358548374223595,0.5270013473726258,calculate_farthest,cosine
GMM_ICA_3,0.008383526207069945,0.1,0.9427539178598385,0.47519685548832785,calculate_farthest,manhattan
GMM_ICA_9,0.007298666006693135,0.5,0.9466608099529575,0.5352588427366505,calculate_mean,euclidean
GMM_ICA_9,0.008415224419817378,0.6,0.9416083775639885,0.5667364356376666,calculate_mean,cosine
GMM_ICA_9,0.007147616651836156,0.5,0.9475328508791,0.5438590891044918,calculate_mean,manhattan
GMM_ICA_9,0.006655437069907394,0.4,0.9466681752215206,0.5080719792773981,calculate_nearest,euclidean
GMM_ICA_9,0.012894863092646354,0.3,0.9407305153839972,0.5177636598165547,calculate_nearest,cosine
GMM_ICA_9,0.007149229104046788,0.2,0.9448818942338243,0.4896355367879967,calculate_nearest,manhattan
GMM_ICA_9,0.006655437069907394,0.4,0.9466681752215206,0.5080719792773981,calculate_farthest,euclidean
GMM_ICA_9,0.012894863092646354,0.3,0.9407305153839972,0.5177636598165547,calculate_farthest,cosine
GMM_ICA_9,0.007149229104046788,0.2,0.9448818942338243,0.4896355367879967,calculate_farthest,manhattan
KMeans_ICA_5,0.010131293730294779,0.5,0.9453737362797515,0.5128152856740319,calculate_mean,euclidean
KMeans_ICA_5,0.014865628872441914,0.4,0.9201886687386993,0.5347724273940153,calculate_mean,cosine
KMeans_ICA_5,0.010214673770291243,0.4,0.943998821422009,0.495468477545232,calculate_mean,manhattan
KMeans_ICA_5,0.010131293730294779,0.5,0.9453737362797515,0.5128152856740319,calculate_nearest,euclidean
KMeans_ICA_5,0.014865628872441914,0.4,0.9201886687386993,0.5347724273940153,calculate_nearest,cosine
KMeans_ICA_5,0.010214673770291243,0.4,0.943998821422009,0.495468477545232,calculate_nearest,manhattan
KMeans_ICA_5,0.012432534577089229,0.2,0.9409493021506896,0.487035926658932,calculate_farthest,euclidean
KMeans_ICA_5,0.020753681636518858,0.2,0.9162520671257804,0.5468409399341851,calculate_farthest,cosine
KMeans_ICA_5,0.012986603928674866,0.2,0.9398920871151923,0.4925004353390357,calculate_farthest,manhattan
KMeans_PCA_3,0.4253988423388705,0.2,0.17387444038159772,0.5594602100765703,calculate_mean,euclidean
KMeans_PCA_3,0.8435911627958009,0.6,0.1505323261705075,0.5930432322760005,calculate_mean,cosine
KMeans_PCA_3,0.4264607217241534,0.2,0.17495728558386275,0.5639946944344763,calculate_mean,manhattan
KMeans_PCA_3,0.03770791657215238,0.5,0.17896722059187145,0.5287145056014219,calculate_nearest,euclidean
KMeans_PCA_3,0.039852294631619996,0.3,0.17797174443766892,0.4728677190643271,calculate_nearest,cosine
KMeans_PCA_3,0.015404579219034228,0.2,0.17854017207306844,0.5032436447202685,calculate_nearest,manhattan
KMeans_PCA_3,0.4253988423388705,0.2,0.17387444038159772,0.5594602100765703,calculate_farthest,euclidean
KMeans_PCA_3,0.8435911627958009,0.6,0.1505323261705075,0.5930432322760005,calculate_farthest,cosine
KMeans_PCA_3,0.4264607217241534,0.2,0.17495728558386275,0.5639946944344763,calculate_farthest,manhattan
GMM_PCA_2,0.4253988423388705,0.2,0.17387444038159772,0.5594602100765703,calculate_mean,euclidean
GMM_PCA_2,0.8435911627958009,0.6,0.1505323261705075,0.5930432322760005,calculate_mean,cosine
GMM_PCA_2,0.4264607217241534,0.2,0.17495728558386275,0.5639946944344763,calculate_mean,manhattan
GMM_PCA_2,0.4253988423388705,0.2,0.17387444038159772,0.5594602100765703,calculate_nearest,euclidean
GMM_PCA_2,0.8435911627958009,0.6,0.1505323261705075,0.5930432322760005,calculate_nearest,cosine
GMM_PCA_2,0.4264607217241534,0.2,0.17495728558386275,0.5639946944344763,calculate_nearest,manhattan
GMM_PCA_2,0.4253988423388705,0.2,0.17387444038159772,0.5594602100765703,calculate_farthest,euclidean
GMM_PCA_2,0.8435911627958009,0.6,0.1505323261705075,0.5930432322760005,calculate_farthest,cosine
GMM_PCA_2,0.4264607217241534,0.2,0.17495728558386275,0.5639946944344763,calculate_farthest,manhattan
GMM_ICA_3,0.005656100877060709,0.3,0.9550547140255511,0.5768741880922255,calculate_mean,euclidean
GMM_ICA_3,0.01000705451421942,0.1,0.9460577425132648,0.5482972273933558,calculate_mean,cosine
GMM_ICA_3,0.006277470860947153,0.3,0.9537489211783771,0.5598331487883002,calculate_mean,manhattan
GMM_ICA_3,0.005656100877060709,0.3,0.9550547140255511,0.5768741880922255,calculate_nearest,euclidean
GMM_ICA_3,0.01000705451421942,0.1,0.9460577425132648,0.5482972273933558,calculate_nearest,cosine
GMM_ICA_3,0.006277470860947153,0.3,0.9537489211783771,0.5598331487883002,calculate_nearest,manhattan
GMM_ICA_3,0.009497321051073659,0.2,0.9492617896765567,0.5142861442423687,calculate_farthest,euclidean
GMM_ICA_3,0.013746164112572762,0.0,0.9399804382401701,0.5557513243754273,calculate_farthest,cosine
GMM_ICA_3,0.009904179558495029,0.3,0.9514632208443865,0.5425453901533692,calculate_farthest,manhattan
GMM_ICA_9,0.005742906519405779,0.4,0.9528532933845165,0.5418624836302732,calculate_mean,euclidean
GMM_ICA_9,0.010454683538625952,0.2,0.9466194439323969,0.5630102659841196,calculate_mean,cosine
GMM_ICA_9,0.006224629036392873,0.3,0.951316377721813,0.522048208281634,calculate_mean,manhattan
GMM_ICA_9,0.005742906519405779,0.4,0.9528532933845165,0.5418624836302732,calculate_nearest,euclidean
GMM_ICA_9,0.010454683538625952,0.2,0.9466194439323969,0.5630102659841196,calculate_nearest,cosine
GMM_ICA_9,0.006224629036392873,0.3,0.951316377721813,0.522048208281634,calculate_nearest,manhattan
GMM_ICA_9,0.005742906519405779,0.4,0.9528532933845165,0.5418624836302732,calculate_farthest,euclidean
GMM_ICA_9,0.010454683538625952,0.2,0.9466194439323969,0.5630102659841196,calculate_farthest,cosine
GMM_ICA_9,0.006224629036392873,0.3,0.951316377721813,0.522048208281634,calculate_farthest,manhattan
KMeans_ICA_5,0.005968514444748681,0.4,0.9550867947823265,0.5766804140758909,calculate_mean,euclidean
KMeans_ICA_5,0.010821474743017387,0.1,0.9462303330038822,0.5591706843526376,calculate_mean,cosine
KMeans_ICA_5,0.0067877712166272575,0.3,0.9528916011961761,0.5469308498123716,calculate_mean,manhattan
KMeans_ICA_5,0.005968514444748681,0.4,0.9550867947823265,0.5766804140758909,calculate_nearest,euclidean
KMeans_ICA_5,0.010821474743017387,0.1,0.9462303330038822,0.5591706843526376,calculate_nearest,cosine
KMeans_ICA_5,0.0067877712166272575,0.3,0.9528916011961761,0.5469308498123716,calculate_nearest,manhattan
KMeans_ICA_5,0.011305669744568767,0.1,0.9476450368121192,0.5216856466966642,calculate_farthest,euclidean
KMeans_ICA_5,0.011561601049623631,0.1,0.9376888238677121,0.5507987790021112,calculate_farthest,cosine
KMeans_ICA_5,0.012186089936329275,0.0,0.9496279355793106,0.5499395246687285,calculate_farthest,manhattan
KMeans_PCA_3,0.021986355206511165,0.3,0.1770219288283286,0.5808781442240722,calculate_mean,euclidean
KMeans_PCA_3,0.5339033665497609,0.1,0.15343663407575148,0.592102315270768,calculate_mean,cosine
KMeans_PCA_3,0.0229769859748629,0.2,0.17723473056518668,0.582539561245227,calculate_mean,manhattan
KMeans_PCA_3,0.19662700540630615,0.0,0.17278827513299008,0.5405338619443858,calculate_nearest,euclidean
KMeans_PCA_3,0.05195515062299034,0.0,0.17182764639686615,0.5346017712206836,calculate_nearest,cosine
KMeans_PCA_3,0.03485617625716576,0.0,0.17164174515169336,0.5207140529755092,calculate_nearest,manhattan
KMeans_PCA_3,0.021986355206511165,0.3,0.1770219288283286,0.5808781442240722,calculate_farthest,euclidean
KMeans_PCA_3,0.5339033665497609,0.1,0.15343663407575148,0.592102315270768,calculate_farthest,cosine
KMeans_PCA_3,0.0229769859748629,0.2,0.17723473056518668,0.582539561245227,calculate_farthest,manhattan
GMM_PCA_2,0.021986355206511165,0.3,0.1770219288283286,0.5808781442240722,calculate_mean,euclidean
GMM_PCA_2,0.5339033665497609,0.1,0.15343663407575148,0.592102315270768,calculate_mean,cosine
GMM_PCA_2,0.0229769859748629,0.2,0.17723473056518668,0.582539561245227,calculate_mean,manhattan
GMM_PCA_2,0.021986355206511165,0.3,0.1770219288283286,0.5808781442240722,calculate_nearest,euclidean
GMM_PCA_2,0.5339033665497609,0.1,0.15343663407575148,0.592102315270768,calculate_nearest,cosine
GMM_PCA_2,0.0229769859748629,0.2,0.17723473056518668,0.582539561245227,calculate_nearest,manhattan
GMM_PCA_2,0.021986355206511165,0.3,0.1770219288283286,0.5808781442240722,calculate_farthest,euclidean
GMM_PCA_2,0.5339033665497609,0.1,0.15343663407575148,0.592102315270768,calculate_farthest,cosine
GMM_PCA_2,0.0229769859748629,0.2,0.17723473056518668,0.582539561245227,calculate_farthest,manhattan
GMM_ICA_3,0.00641971871569156,0.2,0.9482267564635084,0.51897215193979,calculate_mean,euclidean
GMM_ICA_3,0.013524410227233939,0.2,0.9389418068055209,0.545139869712522,calculate_mean,cosine
GMM_ICA_3,0.010130728167541892,0.2,0.9475497198126548,0.5411243978165177,calculate_mean,manhattan
GMM_ICA_3,0.00641971871569156,0.2,0.9482267564635084,0.51897215193979,calculate_nearest,euclidean
GMM_ICA_3,0.013524410227233939,0.2,0.9389418068055209,0.545139869712522,calculate_nearest,cosine
GMM_ICA_3,0.010130728167541892,0.2,0.9475497198126548,0.5411243978165177,calculate_nearest,manhattan
GMM_ICA_3,0.008541724810788786,0.1,0.949570122310933,0.5454009327820262,calculate_farthest,euclidean
GMM_ICA_3,0.01001793553164341,0.5,0.9371906723084044,0.541487761349011,calculate_farthest,cosine
GMM_ICA_3,0.008825878412562216,0.2,0.9459317017974017,0.5032494232064337,calculate_farthest,manhattan
GMM_ICA_9,0.006443650036668306,0.2,0.9507139146360678,0.5564157911337441,calculate_mean,euclidean
GMM_ICA_9,0.012165047716930746,0.2,0.9401784459961467,0.5345528563777184,calculate_mean,cosine
GMM_ICA_9,0.010534012208206833,0.1,0.9458378480713122,0.519607807683128,calculate_mean,manhattan
GMM_ICA_9,0.006443650036668306,0.2,0.9507139146360678,0.5564157911337441,calculate_nearest,euclidean
GMM_ICA_9,0.012165047716930746,0.2,0.9401784459961467,0.5345528563777184,calculate_nearest,cosine
GMM_ICA_9,0.010534012208206833,0.1,0.9458378480713122,0.519607807683128,calculate_nearest,manhattan
GMM_ICA_9,0.006443650036668306,0.2,0.9507139146360678,0.5564157911337441,calculate_farthest,euclidean
GMM_ICA_9,0.012165047716930746,0.2,0.9401784459961467,0.5345528563777184,calculate_farthest,cosine
GMM_ICA_9,0.010534012208206833,0.1,0.9458378480713122,0.519607807683128,calculate_farthest,manhattan
KMeans_ICA_5,0.006714424581585459,0.1,0.9495367476698843,0.5374951131372645,calculate_mean,euclidean
KMeans_ICA_5,0.013607120620365334,0.4,0.9418719643011526,0.5687715728963951,calculate_mean,cosine
KMeans_ICA_5,0.008162708986974382,0.0,0.947005853380579,0.5077366574906897,calculate_mean,manhattan
KMeans_ICA_5,0.006714424581585459,0.1,0.9495367476698843,0.5374951131372645,calculate_nearest,euclidean
KMeans_ICA_5,0.013607120620365334,0.4,0.9418719643011526,0.5687715728963951,calculate_nearest,cosine
KMeans_ICA_5,0.008162708986974382,0.0,0.947005853380579,0.5077366574906897,calculate_nearest,manhattan
KMeans_ICA_5,0.011431671523964439,0.5,0.9437888300987956,0.5086485041786121,calculate_farthest,euclidean
KMeans_ICA_5,0.01038104037331707,0.2,0.9390525236456968,0.5610113907744443,calculate_farthest,cosine
KMeans_ICA_5,0.01183855766941454,0.5,0.943301739019787,0.5079990704267684,calculate_farthest,manhattan
KMeans_PCA_3,0.18661891875655567,0.3,0.18910320505178152,0.5518383525528746,calculate_mean,euclidean
KMeans_PCA_3,0.5165077773544302,0.4,0.17835827692979023,0.627527513448454,calculate_mean,cosine
KMeans_PCA_3,0.18661891875655567,0.3,0.1952172354884996,0.5791826420121674,calculate_mean,manhattan
KMeans_PCA_3,0.18661891875655567,0.3,0.18910320505178152,0.5518383525528746,calculate_nearest,euclidean
KMeans_PCA_3,0.5165077773544302,0.4,0.17835827692979023,0.627527513448454,calculate_nearest,cosine
KMeans_PCA_3,0.18661891875655567,0.3,0.1952172354884996,0.5791826420121674,calculate_nearest,manhattan
KMeans_PCA_3,0.04307625955367014,0.3,0.201487736589706,0.601069971779168,calculate_farthest,euclidean
KMeans_PCA_3,0.2644739961033024,0.2,0.14353857060828998,0.5822015292050887,calculate_farthest,cosine
KMeans_PCA_3,0.33579380335250686,0.7,0.18021021403294907,0.5403848929657263,calculate_farthest,manhattan
GMM_PCA_2,0.18661891875655567,0.3,0.1951506770106084,0.5788859491566521,calculate_mean,euclidean
GMM_PCA_2,0.5165077773544302,0.4,0.17835827692979023,0.627527513448454,calculate_mean,cosine
GMM_PCA_2,0.18661891875655567,0.3,0.1952172354884996,0.5791826420121674,calculate_mean,manhattan
GMM_PCA_2,0.18661891875655567,0.3,0.1951506770106084,0.5788859491566521,calculate_nearest,euclidean
GMM_PCA_2,0.5165077773544302,0.4,0.17835827692979023,0.627527513448454,calculate_nearest,cosine
GMM_PCA_2,0.18661891875655567,0.3,0.1952172354884996,0.5791826420121674,calculate_nearest,manhattan
GMM_PCA_2,0.18661891875655567,0.3,0.1951506770106084,0.5788859491566521,calculate_farthest,euclidean
GMM_PCA_2,0.5165077773544302,0.4,0.17835827692979023,0.627527513448454,calculate_farthest,cosine
GMM_PCA_2,0.18661891875655567,0.3,0.1952172354884996,0.5791826420121674,calculate_farthest,manhattan
GMM_ICA_3,0.005020416265433682,0.5,0.9578072268799656,0.5673320746111856,calculate_mean,euclidean
GMM_ICA_3,0.005524826995222629,0.2,0.954402453361838,0.5353215967631361,calculate_mean,cosine
GMM_ICA_3,0.005463832448436184,0.4,0.9578320851324514,0.5730424573692997,calculate_mean,manhattan
GMM_ICA_3,0.005020416265433682,0.5,0.9578072268799656,0.5673320746111856,calculate_nearest,euclidean
GMM_ICA_3,0.005524826995222629,0.2,0.954402453361838,0.5353215967631361,calculate_nearest,cosine
GMM_ICA_3,0.005463832448436184,0.4,0.9578320851324514,0.5730424573692997,calculate_nearest,manhattan
GMM_ICA_3,0.008652856925995954,0.4,0.9543065746405509,0.5353790935594082,calculate_farthest,euclidean
GMM_ICA_3,0.009910383947750281,0.1,0.9456485699504062,0.5577379840222504,calculate_farthest,cosine
GMM_ICA_3,0.009023373221070687,0.4,0.9530651036517532,0.5268738254051298,calculate_farthest,manhattan
GMM_ICA_9,0.005020416265433682,0.5,0.9578072268799656,0.5673320746111856,calculate_mean,euclidean
GMM_ICA_9,0.005524826995222629,0.3,0.954402453361838,0.5353215967631361,calculate_mean,cosine
GMM_ICA_9,0.005463832448436184,0.4,0.9578320851324514,0.5730424573692997,calculate_mean,manhattan
GMM_ICA_9,0.005020416265433682,0.5,0.9578072268799656,0.5673320746111856,calculate_nearest,euclidean
GMM_ICA_9,0.005524826995222629,0.3,0.954402453361838,0.5353215967631361,calculate_nearest,cosine
GMM_ICA_9,0.005463832448436184,0.4,0.9578320851324514,0.5730424573692997,calculate_nearest,manhattan
GMM_ICA_9,0.005020416265433682,0.5,0.9578072268799656,0.5673320746111856,calculate_farthest,euclidean
GMM_ICA_9,0.005524826995222629,0.3,0.954402453361838,0.5353215967631361,calculate_farthest,cosine
